MLE,GeoMLE,MIND,DANCo,ESS,PCA,CD,Hein,noise
0,0.23886878306878304,0.07016684303350969,0.17714391534391533,0.10200035273368609,0.3865086419753086,0.4237954144620811,0.19040705467372132,0.18305008818342153,0.0
1,0.23797354497354498,0.10039894179894181,0.1983312169312169,0.15763209876543208,0.3852409171075838,0.4249065255731922,0.2404888888888889,0.27782010582010586,0.01
2,0.2769174603174603,0.13501164021164022,0.25134567901234567,0.267931569664903,0.38091710758377423,0.42231393298059955,0.32496507936507935,0.3663061728395062,0.02
3,0.28961481481481477,0.15873121693121695,0.28864514991181656,0.3725358024691358,0.3836705467372134,0.4249065255731922,0.37603174603174605,0.43864761904761906,0.03
4,0.3299216931216931,0.23777601410934746,0.36569276895943553,0.47111287477954145,0.3878663139329806,0.4253171075837742,0.44018412698412696,0.48428359788359787,0.04
5,0.37231287477954145,0.24986560846560849,0.43886737213403876,0.5145714285714286,0.3878282186948853,0.43113932980599645,0.4841513227513227,0.5437714285714286,0.05
