MLE,GeoMLE,MIND,DANCo,ESS,PCA,CD,Hein,noise
0,0.017848880445976593,0.01680943624576012,0.01709873963502417,0.01665806671083469,0.034399479536688336,0.033914982949080456,0.015935741808771546,0.015653666557699345,0.0
1,0.01781054346012029,0.01605896562776722,0.018558140846596325,0.018464144167771996,0.03441414703527272,0.033914982949080456,0.022691019729990533,0.032561895095117734,0.01
2,0.017867274653664746,0.018259259639472832,0.01841612277346496,0.018656563842744715,0.03440017989565459,0.03390044631747289,0.0415082795675866,0.05165056776988977,0.02
3,0.018091349350564122,0.018073063275971423,0.018332169296735836,0.021511896566431193,0.03459182601444027,0.03405670592458059,0.05023938518950365,0.060647084649723994,0.03
4,0.018654591942592006,0.02185743515574005,0.020127950398249692,0.025377203492790868,0.03429626157648437,0.03380444821885487,0.05183285852571681,0.06493639305664249,0.04
5,0.01849563648141103,0.029013828464024203,0.025593981024104935,0.030485941780337096,0.03445951605223555,0.03366171413731226,0.05647173761082323,0.06794561173673748,0.05
